problem_name,constructive_heuristic,perturbative_heuristic,best_cost,average_cost,worst_cost
lin318.tsp,RandomInsertion,---,46157.51,47155.95,48570.09
lin318.tsp,RandomInsertion,TwoOpt,44577.19,45262.85,46112.42
lin318.tsp,RandomInsertion,NodeSwap,44911.08,45985.21,46855.92
lin318.tsp,RandomInsertion,NodeShift,44501.85,45072.43,45780.55
lin318.tsp,MSTSimple,---,57235.92,57841.21,58292.69
lin318.tsp,MSTSimple,TwoOpt,44456.59,45323.97,46061.23
lin318.tsp,MSTSimple,NodeSwap,52647.37,53434.14,53922.47
lin318.tsp,MSTSimple,NodeShift,47275.13,47531.88,47975.51
pr124.tsp,NearestNeighbour,---,67575.57,71507.56,77355.27
pr124.tsp,NearestNeighbour,TwoOpt,59602.83,61655.19,64184.44
pr124.tsp,NearestNeighbour,NodeSwap,63673.18,66578.46,68009.57
pr124.tsp,NearestNeighbour,NodeShift,60144.91,63721.41,68588.02
pr124.tsp,SemiGreedyNearestNeighbour,---,124259.56,138241.13,156291.73
pr124.tsp,SemiGreedyNearestNeighbour,TwoOpt,59948.72,62555.78,68088.48
pr124.tsp,SemiGreedyNearestNeighbour,NodeSwap,70265.83,83496.90,89496.43
pr124.tsp,SemiGreedyNearestNeighbour,NodeShift,71072.96,77959.00,93094.37
pr124.tsp,CheapestInsertion,---,66042.01,67150.19,68480.39
pr124.tsp,CheapestInsertion,TwoOpt,61271.47,62210.74,63951.26
pr124.tsp,CheapestInsertion,NodeSwap,63483.22,65301.94,67781.40
pr124.tsp,CheapestInsertion,NodeShift,61228.14,62888.63,64056.66
pr124.tsp,SemiGreedyCheapestInsertion,---,76933.71,81933.70,84449.14
pr124.tsp,SemiGreedyCheapestInsertion,TwoOpt,60996.77,63030.58,65099.95
pr124.tsp,SemiGreedyCheapestInsertion,NodeSwap,69839.48,71803.78,73805.66
pr124.tsp,SemiGreedyCheapestInsertion,NodeShift,64454.13,67686.98,71520.12
pr124.tsp,RandomInsertion,---,61560.10,63144.23,66600.32
pr124.tsp,RandomInsertion,TwoOpt,60315.75,61650.75,63312.37
pr124.tsp,RandomInsertion,NodeSwap,60973.92,63017.56,65348.81
pr124.tsp,RandomInsertion,NodeShift,60120.58,61328.66,62935.55
pr124.tsp,MSTSimple,---,72603.65,77166.05,79288.38
pr124.tsp,MSTSimple,TwoOpt,60304.03,61694.87,62968.76
pr124.tsp,MSTSimple,NodeSwap,68259.93,70354.18,72423.76
pr124.tsp,MSTSimple,NodeShift,63015.27,67226.27,69818.73
pr144.tsp,NearestNeighbour,---,61206.98,64929.70,69378.12
pr144.tsp,NearestNeighbour,TwoOpt,58721.35,60964.97,64736.14
pr144.tsp,NearestNeighbour,NodeSwap,63250.77,67526.90,76610.78
pr144.tsp,NearestNeighbour,NodeShift,60488.97,64977.03,73515.33
pr144.tsp,SemiGreedyNearestNeighbour,---,126318.20,147882.87,161151.87
pr144.tsp,SemiGreedyNearestNeighbour,TwoOpt,59613.25,61248.22,63723.43
pr144.tsp,SemiGreedyNearestNeighbour,NodeSwap,82221.40,85868.47,89466.01
pr144.tsp,SemiGreedyNearestNeighbour,NodeShift,73201.64,86585.62,97186.39
pr144.tsp,CheapestInsertion,---,68319.65,71598.15,74714.78
pr144.tsp,CheapestInsertion,TwoOpt,59662.09,62092.78,67223.31
pr144.tsp,CheapestInsertion,NodeSwap,67008.91,71420.84,74628.03
pr144.tsp,CheapestInsertion,NodeShift,66386.99,69107.27,73509.98
pr144.tsp,SemiGreedyCheapestInsertion,---,80398.20,84852.40,90087.66
pr144.tsp,SemiGreedyCheapestInsertion,TwoOpt,59210.94,61493.60,64489.60
pr144.tsp,SemiGreedyCheapestInsertion,NodeSwap,68726.90,73342.15,77409.01
pr144.tsp,SemiGreedyCheapestInsertion,NodeShift,64182.45,67612.74,71770.10
pr144.tsp,RandomInsertion,---,61900.81,64142.41,69510.86
pr144.tsp,RandomInsertion,TwoOpt,59634.92,61052.10,63408.88
pr144.tsp,RandomInsertion,NodeSwap,60251.85,62484.33,64878.39
pr144.tsp,RandomInsertion,NodeShift,59495.93,62602.09,64761.54
pr144.tsp,MSTSimple,---,75016.06,79766.36,81928.79
pr144.tsp,MSTSimple,TwoOpt,58862.09,60732.82,62416.14
pr144.tsp,MSTSimple,NodeSwap,75213.34,77700.50,81303.58
pr144.tsp,MSTSimple,NodeShift,72031.14,76796.49,79049.06
pr76.tsp,NearestNeighbour,---,131607.48,144100.15,154936.76
pr76.tsp,NearestNeighbour,TwoOpt,110283.48,114478.18,119743.40
pr76.tsp,NearestNeighbour,NodeSwap,119751.82,133379.62,144578.38
pr76.tsp,NearestNeighbour,NodeShift,123289.41,128709.82,135988.57
pr76.tsp,SemiGreedyNearestNeighbour,---,210986.08,223490.74,255203.84
pr76.tsp,SemiGreedyNearestNeighbour,TwoOpt,111237.16,115194.54,119664.63
pr76.tsp,SemiGreedyNearestNeighbour,NodeSwap,135869.32,148602.39,159489.95
pr76.tsp,SemiGreedyNearestNeighbour,NodeShift,122058.61,131851.35,140159.11
pr76.tsp,CheapestInsertion,---,125274.37,127048.12,128134.77
pr76.tsp,CheapestInsertion,TwoOpt,113592.48,118346.77,121012.92
pr76.tsp,CheapestInsertion,NodeSwap,119064.15,122804.45,126074.65
pr76.tsp,CheapestInsertion,NodeShift,116219.07,120005.66,122936.02
pr76.tsp,SemiGreedyCheapestInsertion,---,131521.61,140058.75,148592.20
pr76.tsp,SemiGreedyCheapestInsertion,TwoOpt,113473.80,118406.70,122814.12
pr76.tsp,SemiGreedyCheapestInsertion,NodeSwap,121334.26,127156.69,130904.39
pr76.tsp,SemiGreedyCheapestInsertion,NodeShift,112181.49,120399.77,126183.20
pr76.tsp,RandomInsertion,---,112866.57,115760.17,120131.82
pr76.tsp,RandomInsertion,TwoOpt,112891.37,115223.83,119848.65
pr76.tsp,RandomInsertion,NodeSwap,111194.98,113820.59,117737.43
pr76.tsp,RandomInsertion,NodeShift,109920.68,112233.20,114682.06
pr76.tsp,MSTSimple,---,145261.49,145579.16,146144.65
pr76.tsp,MSTSimple,TwoOpt,113539.76,119475.46,126961.66
pr76.tsp,MSTSimple,NodeSwap,134923.52,138783.67,140853.13
pr76.tsp,MSTSimple,NodeShift,126966.77,129426.54,130364.95
rat195.tsp,NearestNeighbour,---,2666.73,2789.02,2902.59
rat195.tsp,NearestNeighbour,TwoOpt,2427.46,2477.03,2558.28
rat195.tsp,NearestNeighbour,NodeSwap,2652.28,2734.65,2915.81
rat195.tsp,NearestNeighbour,NodeShift,2528.63,2564.20,2608.94
rat195.tsp,SemiGreedyNearestNeighbour,---,4546.43,4761.95,5022.91
rat195.tsp,SemiGreedyNearestNeighbour,TwoOpt,2530.62,2631.84,2738.76
rat195.tsp,SemiGreedyNearestNeighbour,NodeSwap,3163.67,3291.74,3514.78
rat195.tsp,SemiGreedyNearestNeighbour,NodeShift,2806.71,2952.08,3111.12
rat195.tsp,CheapestInsertion,---,2678.20,2741.72,2779.79
rat195.tsp,CheapestInsertion,TwoOpt,2547.11,2597.35,2671.59
rat195.tsp,CheapestInsertion,NodeSwap,2639.14,2662.57,2711.03
rat195.tsp,CheapestInsertion,NodeShift,2464.91,2533.49,2579.73
rat195.tsp,SemiGreedyCheapestInsertion,---,2835.58,2940.26,3059.39
rat195.tsp,SemiGreedyCheapestInsertion,TwoOpt,2530.21,2583.60,2625.75
rat195.tsp,SemiGreedyCheapestInsertion,NodeSwap,2652.14,2721.39,2827.34
rat195.tsp,SemiGreedyCheapestInsertion,NodeShift,2480.01,2562.56,2710.59
rat195.tsp,RandomInsertion,---,2627.24,2670.62,2696.36
rat195.tsp,RandomInsertion,TwoOpt,2522.18,2591.89,2654.10
rat195.tsp,RandomInsertion,NodeSwap,2566.24,2625.10,2677.20
rat195.tsp,RandomInsertion,NodeShift,2465.84,2539.22,2606.85
rat195.tsp,MSTSimple,---,3178.47,3298.13,3408.86
rat195.tsp,MSTSimple,TwoOpt,2482.50,2508.69,2542.88
rat195.tsp,MSTSimple,NodeSwap,2830.68,2897.79,2973.30
rat195.tsp,MSTSimple,NodeShift,2599.95,2667.46,2711.06
rat99.tsp,NearestNeighbour,---,1429.06,1489.11,1614.50
rat99.tsp,NearestNeighbour,TwoOpt,1259.11,1295.05,1331.29
rat99.tsp,NearestNeighbour,NodeSwap,1322.12,1388.27,1490.18
rat99.tsp,NearestNeighbour,NodeShift,1279.02,1336.50,1429.31
rat99.tsp,SemiGreedyNearestNeighbour,---,2267.52,2378.87,2550.23
rat99.tsp,SemiGreedyNearestNeighbour,TwoOpt,1266.93,1342.46,1396.36
rat99.tsp,SemiGreedyNearestNeighbour,NodeSwap,1534.37,1644.75,1762.83
rat99.tsp,SemiGreedyNearestNeighbour,NodeShift,1407.55,1487.67,1596.94
rat99.tsp,CheapestInsertion,---,1416.12,1450.29,1483.19
rat99.tsp,CheapestInsertion,TwoOpt,1318.91,1357.51,1384.84
rat99.tsp,CheapestInsertion,NodeSwap,1389.11,1405.72,1438.22
rat99.tsp,CheapestInsertion,NodeShift,1295.38,1314.03,1343.27
rat99.tsp,SemiGreedyCheapestInsertion,---,1487.51,1544.99,1643.43
rat99.tsp,SemiGreedyCheapestInsertion,TwoOpt,1300.30,1339.60,1374.58
rat99.tsp,SemiGreedyCheapestInsertion,NodeSwap,1355.79,1412.43,1489.45
rat99.tsp,SemiGreedyCheapestInsertion,NodeShift,1292.57,1341.77,1384.32
rat99.tsp,RandomInsertion,---,1301.69,1356.28,1384.22
rat99.tsp,RandomInsertion,TwoOpt,1269.39,1320.24,1353.41
rat99.tsp,RandomInsertion,NodeSwap,1297.64,1329.12,1399.25
rat99.tsp,RandomInsertion,NodeShift,1259.38,1296.92,1343.24
rat99.tsp,MSTSimple,---,1647.47,1683.01,1702.41
rat99.tsp,MSTSimple,TwoOpt,1279.51,1326.55,1352.38
rat99.tsp,MSTSimple,NodeSwap,1444.83,1489.06,1539.03
rat99.tsp,MSTSimple,NodeShift,1333.64,1373.62,1410.04
st70.tsp,NearestNeighbour,---,780.30,824.27,874.61
st70.tsp,NearestNeighbour,TwoOpt,695.73,718.75,757.90
st70.tsp,NearestNeighbour,NodeSwap,731.03,783.25,814.73
st70.tsp,NearestNeighbour,NodeShift,709.92,753.55,819.32
st70.tsp,SemiGreedyNearestNeighbour,---,1232.52,1328.10,1526.09
st70.tsp,SemiGreedyNearestNeighbour,TwoOpt,718.91,740.90,786.77
st70.tsp,SemiGreedyNearestNeighbour,NodeSwap,798.10,878.73,969.46
st70.tsp,SemiGreedyNearestNeighbour,NodeShift,746.33,820.24,907.44
st70.tsp,CheapestInsertion,---,745.42,778.01,794.61
st70.tsp,CheapestInsertion,TwoOpt,718.93,734.32,755.48
st70.tsp,CheapestInsertion,NodeSwap,733.08,741.14,762.42
st70.tsp,CheapestInsertion,NodeShift,714.09,726.75,737.60
st70.tsp,SemiGreedyCheapestInsertion,---,763.95,835.38,890.02
st70.tsp,SemiGreedyCheapestInsertion,TwoOpt,710.11,736.75,753.66
st70.tsp,SemiGreedyCheapestInsertion,NodeSwap,729.52,774.81,802.72
st70.tsp,SemiGreedyCheapestInsertion,NodeShift,707.18,737.48,760.85
st70.tsp,RandomInsertion,---,698.68,729.21,753.30
st70.tsp,RandomInsertion,TwoOpt,692.49,711.41,738.60
st70.tsp,RandomInsertion,NodeSwap,688.35,711.39,739.57
st70.tsp,RandomInsertion,NodeShift,682.57,710.89,734.53
st70.tsp,MSTSimple,---,838.73,869.75,894.84
st70.tsp,MSTSimple,TwoOpt,697.44,714.21,732.54
st70.tsp,MSTSimple,NodeSwap,745.32,794.63,820.73
st70.tsp,MSTSimple,NodeShift,743.53,753.04,772.24
